Left_Distance_Reading,Right_Distance_Reading,Left_Motor_Speed,Right_Motor_Speed
0.11318457,0.579233325,0.003194562,0.497231529
0.11318457,0.736706095,0.003194562,0.497231529
0.112308296,0.623959353,0.003194562,0.492432847
0.070816081,0.076105303,0.516458381,0.154594242
0.109449857,0.142250884,0.003194562,0.476782706
0.055531918,0.443194848,0.003194562,0.181540689
0.034766713,0.300622892,0.003194562,0.124500729
0.067736908,0.267401211,0.003194562,0.248372045
0.114339093,0.400939512,0.003194562,0.503554054
0.098487106,0.270729866,0.003194562,0.41675185
0.027890871,0.463275862,0.166078867,0.124500729
0.083167191,0.083030025,0.400355235,0.223214455
0.257279003,0.345985758,0.003194562,1
0.058088346,0.205132673,0.003194562,0.195543945
0.112831706,0.39853663,0.003194562,0.495300699
0.03194869,0.337562405,0.058089908,0.124500729
0.073184641,0.432722412,0.003194562,0.278205274
0.052383017,0.121282425,0.186651844,0.136734056
0.071645943,0.074436849,0.524981472,0.155446079
0.112892552,0.702741437,0.003194562,0.495631969
0.780296405,0.389432215,0.003194562,1
0.112755315,0.285819372,0.003194562,0.494879512
0.11244842,0.701267277,0.003194562,0.4931995
0.036414889,0.30847427,0.003194562,0.124500729
0.377190407,0.200674812,0.003194562,1
0.042219704,0.346528249,0.003194562,0.124500729
0.11244842,0.705394926,0.003194562,0.4931995
0.054223281,0.482236514,0.003194562,0.174375793
0.031924485,0.047522511,0.981100974,0.001591042
0.086787095,0.079900972,0.40301311,0.233729911
0.098593254,0.279878506,0.003194562,0.417333939
0.071341712,0.294337072,0.003194562,0.268115736
0.103212679,0.178302952,0.003194562,0.442628769
0.124272122,0.188969978,0.003194562,0.557943854
0.034512225,0.465616829,0.003194562,0.124500729
0.114593803,0.610229023,0.003194562,0.50495012
0.059888194,0.284749132,0.003194562,0.205396861
0.057709057,0.428854215,0.003194562,0.193466409
0.032776332,0.294051084,0.036060211,0.124500729
0.072093406,0.080681392,0.47354903,0.16825203
0.069030223,0.074131697,0.542321552,0.14325061
0.090163392,0.086938614,0.34115362,0.263222405
0.106892763,0.253181459,0.003194562,0.46277945
0.041120698,0.51672892,0.003194562,0.124500729
0.05155049,0.640729403,0.003194562,0.159743124
0.1111933,0.94725159,0.003194562,0.486328014
0.074045814,0.077353917,0.48899793,0.171294982
0.056612937,0.103533533,0.343402591,0.131916444
0.115370813,0.238587271,0.003194562,0.509204573
0.030369354,0.496217452,0.10011756,0.124500729
0.083916665,0.07469748,0.453448849,0.210730308
0.024189469,0.215416416,0.264586368,0.124500729
0.110198221,0.82814532,0.003194562,0.480880989
0.206701164,0.336350645,0.003194562,1
0.117923022,0.206258932,0.003194562,0.523179435
0.050399298,0.52703625,0.003194562,0.153439529
0.071110763,0.50722943,0.003194562,0.266847445
0.024890977,0.384423018,0.24591735,0.124500729
0.037294938,0.49017929,0.003194562,0.124500729
0.118529263,0.351366444,0.003194562,0.526496867
0.027553774,0.376492035,0.175049196,0.124500729
0.11847308,0.556366147,0.003194562,0.526189259
0.044308905,0.05688343,0.853356845,0.013875954
0.206057171,0.34159276,0.003194562,1
0.033176717,0.353164919,0.025403154,0.124500729
0.028733391,0.257046708,0.143653045,0.124500729
0.105051833,0.267236105,0.003194562,0.452699377
0.115745661,0.224004875,0.003194562,0.511258447
0.02499668,0.246132024,0.243106136,0.124500729
0.027316386,0.419988614,0.18136165,0.124500729
0.114028866,0.70598459,0.003194562,0.501855112
0.030978482,0.325176509,0.083901965,0.124500729
0.105106683,0.245869623,0.003194562,0.453002253
0.129246853,0.396549462,0.003194562,0.585183713
0.488374603,0.383792077,0.003194562,1
0.117020988,0.743454801,0.003194562,0.518238779
0.049407771,0.526691297,0.003194562,0.148011434
0.112987375,0.587208533,0.003194562,0.496152536
0.077820054,0.078811567,0.457780674,0.190962955
0.113759944,0.409902408,0.003194562,0.500383327
0.115791851,0.551121084,0.003194562,0.511509266
0.043205235,0.615745331,0.003194562,0.124500729
0.057677301,0.605393776,0.003194562,0.193291309
0.117162667,0.361747482,0.003194562,0.519014898
0.113518557,0.705350701,0.003194562,0.499062979
0.115935306,0.401641212,0.003194562,0.512294849
0.006212529,0.573525375,0.743016688,0.124500729
0.113399308,0.282903483,0.003194562,0.498409904
0.033217355,0.621291123,0.024317003,0.124500729
0.114468779,0.773793024,0.003194562,0.504263918
0.083472532,0.082771752,0.4006108,0.224127813
0.075578738,0.08068493,0.455570038,0.184148258
0.052005282,0.115574476,0.242288328,0.1265688
0.057976647,0.107667079,0.301477165,0.144916425
0.071832034,0.441310871,0.003194562,0.270799023
0.06566836,0.084885403,0.471376728,0.145820319
0.054469108,0.480614937,0.003194562,0.175724535
0.225079378,0.198033116,0.003194562,1
0.070328201,0.506734112,0.003194562,0.262564598
0.009123153,0.115188246,0.85113343,0.090952543
0.025432596,0.291984311,0.231503488,0.124500729
0.115420334,0.737360622,0.003194562,0.509474322
0.115854696,0.212665633,0.003194562,0.511854733
0.114211405,0.705394926,0.003194562,0.502853654
0.063097275,0.097610356,0.3739426,0.154267704
0.039127874,0.505083053,0.003194562,0.124500729
0.040667238,0.414755344,0.003194562,0.124500729
0.024170149,0.187354298,0.265097498,0.124500729
0.114728375,0.347993564,0.003194562,0.505683647
0.054358741,0.488761148,0.003194562,0.175118784
0.054183975,0.486393646,0.003194562,0.174162833
0.117834195,0.231676406,0.003194562,0.522691995
0.114891816,0.712149529,0.003194562,0.506578076
0.108128562,0.364742976,0.003194562,0.469546823
0.062730422,0.084781033,0.486340055,0.132067882
0.229844922,0.313221067,0.003194562,1
0.009114493,0.611107622,0.665784968,0.124500729
0.117642774,0.349128668,0.003194562,0.521646128
0.039300642,0.52306781,0.003194562,0.124500729
0.067284115,0.222524818,0.003194562,0.245892252
0.022278366,0.366382242,0.315443788,0.124500729
0.117099822,0.364639784,0.003194562,0.51866943
0.12073949,0.379496374,0.003194562,0.538602419
0.112657384,0.701267277,0.003194562,0.494344748
0.049262984,0.565762446,0.003194562,0.147216386
0.048245698,0.490008288,0.003194562,0.141646317
0.104976996,0.364619146,0.003194562,0.452292388
0.061221036,0.315733037,0.003194562,0.212694266
0.121292213,0.355738804,0.003194562,0.541626441
0.113336463,0.701856941,0.003194562,0.498064437
0.114802323,0.366615159,0.003194562,0.506090635
0.079134021,0.076807004,0.465294283,0.19323452
0.094013579,0.069989306,0.424250556,0.246147803
0.060115368,0.102598915,0.340565821,0.147661234
0.11841934,0.726092139,0.003194562,0.525895849
0.117791115,0.315317323,0.003194562,0.522455373
0.036296972,0.595732129,0.003194562,0.124500729
0.12729711,0.375336293,0.003194562,0.574507354
0.09821996,0.114922897,0.146796494,0.360601586
0.043089761,0.551354002,0.003194562,0.124500729
0.051520955,0.57715181,0.003194562,0.159582221
0.065201132,0.078302687,0.52907051,0.132948114
0.422334282,0.213446938,0.003194562,1
0.044944015,0.617304993,0.003194562,0.124500729
0.057538288,0.109624764,0.28482711,0.145711473
0.051654861,0.474606259,0.003194562,0.160315748
0.118027393,0.502293941,0.003194562,0.523752059
0.036768641,0.584401731,0.003194562,0.124500729
0.779941099,0.407761927,0.003194562,1
0.11244842,0.704215598,0.003194562,0.4931995
0.098721608,0.165415842,0.003194562,0.418039071
0.050591607,0.398312558,0.003194562,0.154490128
0.075099741,0.071620318,0.526642644,0.165866886
0.067074262,0.214340279,0.003194562,0.244747004
0.035659642,0.575544975,0.003194562,0.124500729
0.034473363,0.472686902,0.003194562,0.124500729
0.273933981,0.387698603,0.003194562,1
0.057748807,0.401552763,0.003194562,0.193684101
0.031780586,0.531379127,0.062562294,0.124500729
0.119523899,0.529365424,0.003194562,0.531943892
0.059095861,0.547535926,0.003194562,0.201057225
0.113870977,0.25665753,0.003194562,0.500989078
0.067983846,0.25333772,0.003194562,0.249725519
0.115399238,0.36700139,0.003194562,0.509360744
0.2462956,0.335330526,0.003194562,1
0.023955855,0.271646794,0.270809374,0.124500729
0.115518931,0.277838267,0.003194562,0.510013819
0.11184018,0.637209108,0.003194562,0.489872603
0.115781636,0.278725712,0.003194562,0.511452477
0.115204263,0.397286542,0.003194562,0.508291215
0.113114397,0.700087948,0.003194562,0.496848203
0.085201763,0.081574144,0.400061336,0.229749938
0.065292179,0.075577554,0.551509111,0.128930282
0.031185226,0.525249568,0.078407319,0.124500729
0.106493265,0.284905393,0.003194562,0.460593068
0.115139198,0.372809582,0.003194562,0.507936283
0.060550174,0.302866564,0.003194562,0.209021902
0.117016769,0.380283575,0.003194562,0.518215117
0.081191466,0.074334247,0.471440619,0.1978723
0.096200711,0.130605016,0.059981088,0.383558597
0.111643429,0.837420738,0.003194562,0.488793609
0.117136685,0.382173449,0.003194562,0.518872925
0.119148162,0.411582951,0.003194562,0.529890018
0.113555198,0.239005932,0.003194562,0.499261741
0.050629136,0.112466946,0.275524547,0.115158915
0.030873223,0.528012145,0.086713179,0.124500729
0.11538014,0.348170464,0.003194562,0.50925663
0.029174859,0.506660404,0.131909837,0.124500729
0.053227979,0.619197815,0.003194562,0.168928767
0.115853141,0.752559216,0.003194562,0.511845269
0.115007068,0.360066939,0.003194562,0.507212221
0.024580306,0.277655472,0.254184876,0.124500729
0.047152687,0.482507759,0.003194562,0.135659795
0.117511311,0.313359638,0.003194562,0.520922066
0.117712503,0.235904299,0.003194562,0.522024722
0.047361874,0.68909366,0.003194562,0.136805043
0.091563298,0.085464453,0.343785939,0.266743332
0.117443359,0.194719203,0.003194562,0.520552937
0.054438907,0.571809452,0.003194562,0.1755589
0.112226353,0.701267277,0.003194562,0.491987999
0.060454907,0.529713326,0.003194562,0.208501335
0.035899695,0.485417752,0.003194562,0.124500729
0.11923388,0.356434607,0.003194562,0.530358529
0.041657877,0.542116912,0.003194562,0.124500729
0.091210657,0.105334957,0.221996473,0.3054404
0.037213884,0.495775204,0.003194562,0.124500729
0.106493265,0.280179234,0.003194562,0.460593068
0.026663732,0.232307347,0.198740065,0.124500729
0.072636803,0.692758423,0.003194562,0.275204914
0.075742845,0.346083052,0.003194562,0.292213262
0.114073723,0.239406904,0.003194562,0.502101198
0.104740273,0.116544474,0.124217332,0.397391485
0.045055492,0.451712547,0.003194562,0.124500729
0.036280983,0.584381093,0.003194562,0.124500729
0.11316636,0.334148249,0.003194562,0.497132148
0.119537,0.371842533,0.003194562,0.532014879
0.12065244,0.359471378,0.003194562,0.538124444
0.104505993,0.337857237,0.003194562,0.449713215
0.058373257,0.547535926,0.003194562,0.197100914
0.11483963,0.374575626,0.003194562,0.50629413
0.040862435,0.389137383,0.003194562,0.124500729
0.104638567,0.230865618,0.003194562,0.450437276
0.115457641,0.311516938,0.003194562,0.509677816
0.059780936,0.625569137,0.003194562,0.20481004
0.024692005,0.393553968,0.251207544,0.124500729
0.08646421,0.078887929,0.411382862,0.230284703
0.047808449,0.55141002,0.003194562,0.139251708
0.054939223,0.443666579,0.003194562,0.178298976
0.117366524,0.26608626,0.003194562,0.520131751
0.051614445,0.121600844,0.184862889,0.133203665
0.038204522,0.495017485,0.003194562,0.124500729
0.118644738,0.357631626,0.003194562,0.527131013
0.034088078,0.550357469,0.003194562,0.124500729
0.07652674,0.747962784,0.003194562,0.296505575
0.053009022,0.12490886,0.150962202,0.145247695
0.068020043,0.077543789,0.520189629,0.14443845
0.059578189,0.103129613,0.337562933,0.145853446
0.11421629,0.378190268,0.003194562,0.502882049
0.115907992,0.38786076,0.003194562,0.512143412
0.043533671,0.653613565,0.003194562,0.124500729
0.046629055,0.485556323,0.003194562,0.132791944
0.065574426,0.081007182,0.504382938,0.139052946
0.105913006,0.096360268,0.221907025,0.357771594
0.780092104,0.389715254,0.003194562,1
0.085530865,0.084576419,0.37831276,0.237075738
0.121259569,0.358749039,0.003194562,0.541446609
0.306704317,0.326128816,0.003194562,1
0.02872251,0.248835634,0.143946945,0.124500729
0.027677243,0.384720798,0.171765187,0.124500729
0.037894518,0.603020378,0.003194562,0.124500729
0.120330888,0.369881899,0.003194562,0.536363981
0.116095638,0.243086409,0.003194562,0.513170348
0.11501262,0.089954157,0.213984513,0.386118841
0.099301646,0.12401257,0.093984002,0.385778106
0.11699212,0.315983644,0.003194562,0.518082609
0.059120955,0.360146543,0.003194562,0.201194465
0.060619459,0.502181905,0.003194562,0.209400496
0.113891629,0.701267277,0.003194562,0.501102656
0.001591772,0.474688812,0.865981753,0.124500729
0.047568173,0.689471045,0.003194562,0.137936093
0.113812129,0.470870736,0.003194562,0.500667272
0.032314878,0.448457601,0.048340106,0.124500729
0.213767316,0.165056146,0.003194562,1
0.105489525,0.235750986,0.003194562,0.455093986
0.048138884,0.492089802,0.003194562,0.141059496
0.033729885,0.466218286,0.010682614,0.124500729
0.11582294,0.370035212,0.003194562,0.511679634
0.113481916,0.377895435,0.003194562,0.498859485
0.051188521,0.404961022,0.003194562,0.157760236
0.081906076,0.124643511,0.114160853,0.296103318
0.02719869,0.494189007,0.18449232,0.124500729
0.116122508,0.269526951,0.003194562,0.513321786
0.119470603,0.231045466,0.003194562,0.531655214
0.052189153,0.61088355,0.003194562,0.163240388
0.022898375,0.232826252,0.298947073,0.124500729
0.075722637,0.368602328,0.003194562,0.292099684
0.027105867,0.407567337,0.1869713,0.124500729
0.044670873,0.371580132,0.003194562,0.124500729
0.025740602,0.395700346,0.223312633,0.124500729
0.11577453,0.468939586,0.003194562,0.511414618
0.074922532,0.715498822,0.003194562,0.287722188
0.11398956,0.706279422,0.003194562,0.501642153
0.042281661,0.646658476,0.003194562,0.124500729
0.028264387,0.397599064,0.156137392,0.124500729
0.114358635,0.238540098,0.003194562,0.5036629
0.026977068,0.241282036,0.19039587,0.124500729
0.115095895,0.237384356,0.003194562,0.507699661
0.12893596,0.251671919,0.003194562,0.583484771
0.117901482,0.349765505,0.003194562,0.523061124
0.115930865,0.342500842,0.003194562,0.512271187
0.02860215,0.478247435,0.147141506,0.124500729
0.043469938,0.656426264,0.003194562,0.124500729
0.113584955,0.702151773,0.003194562,0.499422644
0.045289772,0.362278179,0.003194562,0.125461412
0.076105036,0.095528842,0.341511411,0.213205368
0.090414549,0.090085652,0.320248409,0.270732769
0.038681299,0.403743365,0.003194562,0.124500729
0.108880479,0.122308441,0.088476577,0.431876692
0.05809634,0.098618682,0.383257942,0.131708217
0.108617108,0.136531141,0.021314115,0.463399398
0.112559453,0.379189748,0.003194562,0.493809984
0.044223632,0.52874038,0.003194562,0.124500729
0.027058344,0.444064602,0.188236346,0.124500729
0.117162889,0.385254445,0.003194562,0.519014898
0.006017999,0.573268871,0.748191878,0.124500729
0.099365823,0.280981178,0.003194562,0.42156473
0.029977185,0.3160603,0.110557387,0.124500729
0.04916905,0.544095235,0.003194562,0.146700551
0.115130093,0.302860667,0.003194562,0.507884226
0.11721996,0.421489309,0.003194562,0.519327238
0.032578248,0.542741956,0.041324849,0.124500729
0.075973794,0.730676778,0.003194562,0.293476821
0.115722566,0.245518773,0.003194562,0.511130672
0.114023981,0.388158541,0.003194562,0.501826717
0.116191348,0.403746313,0.003194562,0.513695648
0.118513941,0.470676147,0.003194562,0.526416416
0.047152687,0.478904911,0.003194562,0.135659795
0.02581233,0.421683898,0.221395896,0.124500729
0.026242695,0.237514082,0.209946587,0.124500729
0.056789702,0.093326446,0.436543229,0.117435213
0.100479486,0.283157038,0.003194562,0.42766483
0.117053188,0.361747482,0.003194562,0.518413879
0.778040211,0.387610153,0.003194562,1
0.118628083,0.41126748,0.003194562,0.527041096
0.110686101,0.162305363,0.003194562,0.483550079
0.061384255,0.085527842,0.486263385,0.127018381
0.064852266,0.087517074,0.45300161,0.146317224
0.114955993,0.317770326,0.003194562,0.506933008
0.080924986,0.071463762,0.493227529,0.191336816
0.11493312,0.315455894,0.003194562,0.506805232
0.118833938,0.366426467,0.003194562,0.528167414
0.057209407,0.605606055,0.003194562,0.190726333
0.11436241,0.45903028,0.003194562,0.503681829
0.119462608,0.360571102,0.003194562,0.53160789
0.062408425,0.09117712,0.432377521,0.140728226
0.119615612,0.266030242,0.003194562,0.53244553
0.117785341,0.446181497,0.003194562,0.522426979
0.113499238,0.705394926,0.003194562,0.498954133
0.071043699,0.681177418,0.003194562,0.266483048
0.085815554,0.137577795,0.021799688,0.341941621
0.116926388,0.351180699,0.003194562,0.517722945
0.060736488,0.091442469,0.437156585,0.133250989
0.058228248,0.360733259,0.003194562,0.196305866
0.104142693,0.248888704,0.003194562,0.447720862
0.054703166,0.112027646,0.269787114,0.135077706
0.119572309,0.359969644,0.003194562,0.532208908
0.285903359,0.209528619,0.003194562,1
0.032563592,0.346551835,0.041720974,0.124500729
0.027822919,0.396578945,0.1678806,0.124500729
0.113945369,0.363846686,0.003194562,0.501396066
0.005509023,0.597574829,0.761736819,0.124500729
0.058125209,0.214873925,0.003194562,0.195742707
0.106985587,0.286874871,0.003194562,0.463290552
0.112935633,0.468506183,0.003194562,0.49586859
0.032671072,0.711645367,0.038858647,0.124500729
0.103593078,0.183385858,0.003194562,0.444711038
0.377163759,0.21730629,0.003194562,1
0.109305958,0.095617291,0.21247668,0.372342741
0.104746935,0.26059059,0.003194562,0.45102883
0.101067073,0.099479592,0.223606532,0.34131694
0.071748093,0.078575996,0.491873035,0.163041626
0.113336463,0.701562109,0.003194562,0.498064437
0.115654836,0.240816201,0.003194562,0.51075681
0.057648655,0.409690129,0.003194562,0.193135139
0.118854146,0.411450276,0.003194562,0.52827626
0.054671411,0.11732283,0.220118071,0.142734776
0.027953938,0.309046245,0.164404917,0.124500729
0.061569681,0.458419977,0.003194562,0.214606167
0.11398956,0.700677613,0.003194562,0.501642153
0.119323595,0.310597062,0.003194562,0.530850701
0.122468721,0.327682581,0.003194562,0.548072009
0.023137318,0.24673643,0.292583506,0.124500729
0.0382989,0.509791521,0.003194562,0.124500729
0.028325677,0.299750189,0.154501776,0.124500729
0.054410705,0.428470933,0.003194562,0.17540273
0.040533554,0.532210554,0.003194562,0.124500729
0.054551051,0.443162416,0.003194562,0.176174116
0.075489468,0.074873495,0.499833883,0.173381983
0.039681264,0.414528323,0.003194562,0.124500729
0.1181915,0.409973167,0.003194562,0.52465122
0.114966208,0.366615159,0.003194562,0.506989797
0.08257494,0.0665495,0.517429528,0.189358661
0.207063132,0.341663519,0.003194562,1
0.039056147,0.66805739,0.003194562,0.124500729
0.027020149,0.246488771,0.189245828,0.124500729
0.100719984,0.150423629,0.003194562,0.428980446
0.039217367,0.329719871,0.003194562,0.124500729
0.117366524,0.260867732,0.003194562,0.520131751
0.048424683,0.394293997,0.003194562,0.14262593
0.115577113,0.254248752,0.003194562,0.510330891
0.11393471,0.477286283,0.003194562,0.501339277
0.115040378,0.506395056,0.003194562,0.507392053
0.04082113,0.339042462,0.003194562,0.124500729
0.059393208,0.273474752,0.003194562,0.20268518
0.110553749,0.25937883,0.003194562,0.482826017
0.028727173,0.406933448,0.143819162,0.124500729
0.11425715,0.405058316,0.003194562,0.503104473
0.106142178,0.278955681,0.003194562,0.458671702
0.112466185,0.638871961,0.003194562,0.493298881
0.095561826,0.11828988,0.132893762,0.354179681
0.022852851,0.368263271,0.300161006,0.124500729
0.097415858,0.141148212,0.003194562,0.410888371
0.097610166,0.349965991,0.003194562,0.411953168
0.02676877,0.288145598,0.195941629,0.124500729
0.123694749,0.240612767,0.003194562,0.554782592
0.111349191,0.959593261,0.003194562,0.487184584
0.046583975,0.482622744,0.003194562,0.132545857
0.042924987,0.652876485,0.003194562,0.124500729
0.028908157,0.4215925,0.139001763,0.124500729
0.073319213,0.699831444,0.003194562,0.278943533
0.039041046,0.381477645,0.003194562,0.124500729
0.123284815,0.32535046,0.003194562,0.552539421
0.123378305,0.224231896,0.003194562,0.553050523
0.070644867,0.082988159,0.462649186,0.165587673
0.028023667,0.264960002,0.162539293,0.124500729
0.115903106,0.363386748,0.003194562,0.512119749
0.110597274,0.357708282,0.003194562,0.483067371
0.029789317,0.80595036,0.115553681,0.124500729
0.047056532,0.55141002,0.003194562,0.135134496
0.500144121,0.180186929,0.003194562,1
0.175192165,0.348981252,0.003194562,0.836773809
0.030272089,0.534300913,0.102698766,0.124500729
0.069104615,0.081665542,0.480973191,0.156278986
0.117361194,0.668160581,0.003194562,0.520103356
0.113127943,0.44703651,0.003194562,0.496923921
0.037261628,0.491267221,0.003194562,0.124500729
0.048049391,0.554028129,0.003194562,0.140572056
0.10269482,0.37009123,0.003194562,0.439794045
0.062918956,0.093544622,0.409734468,0.146918243
0.115603095,0.207833335,0.003194562,0.510477597
0.062769505,0.092329914,0.420877099,0.144268083
0.107234523,0.359550983,0.003194562,0.464653492
0.073366513,0.432722412,0.003194562,0.279199084
0.118426002,0.321850803,0.003194562,0.525933708
0.074608308,0.739975782,0.003194562,0.285999584
0.11688686,0.31499006,0.003194562,0.517505253
0.107367097,0.129086631,0.057923791,0.439543226
0.059409197,0.103689794,0.333077768,0.145891306
0.229349714,0.154831369,0.003194562,1
0.285714603,0.203841308,0.003194562,1
0.028185553,0.401358174,0.158233024,0.124500729
0.060864398,0.462583006,0.003194562,0.210739773
0.115791851,0.555891468,0.003194562,0.511509266
0.050622696,0.399474196,0.003194562,0.154660496
0.0863836,0.081797332,0.392586061,0.235594488
0.026038616,0.715445752,0.215377342,0.124500729
0.026272229,0.432852138,0.209154336,0.124500729
0.12166373,0.436522797,0.003194562,0.543661385
0.102644189,0.261460345,0.003194562,0.439514831
0.117005,0.346593112,0.003194562,0.518153596
0.102731461,0.265968327,0.003194562,0.439992807
0.030975151,0.276732647,0.083991413,0.124500729
0.064672614,0.093184927,0.405722099,0.154674693
0.033051028,0.457001835,0.028751054,0.124500729
0.117261042,0.712854178,0.003194562,0.519554395
0.055099555,0.112027646,0.268815968,0.137074791
0.117543511,0.347203414,0.003194562,0.521101899
0.027534233,0.265661702,0.175573104,0.124500729
0.059591291,0.613772904,0.003194562,0.203773638
0.113697765,0.701267277,0.003194562,0.500042592
0.118974728,0.80015691,0.003194562,0.5289388
0.045598,0.463494037,0.003194562,0.127146156
0.116933716,0.350505534,0.003194562,0.517760804
0.073526623,0.697027591,0.003194562,0.280074583
0.10873658,0.25825552,0.003194562,0.472878452
0.096618862,0.101735057,0.226341077,0.324526284
0.034241081,0.549528991,0.003194562,0.124500729
0.110593277,0.325135232,0.003194562,0.483043709
0.094126389,0.164339704,0.003194562,0.392876749
0.096263111,0.133420663,0.043535485,0.389871657
0.108471877,0.281730051,0.003194562,0.471425597
0.097867541,0.155400395,0.003194562,0.413358699
0.113323361,0.701267277,0.003194562,0.49799345
0.11741982,0.351434255,0.003194562,0.520425161
0.032999508,0.298777243,0.030118327,0.124500729
0.115763649,0.913104137,0.003194562,0.511353096
0.099297204,0.167063953,0.003194562,0.421190868
0.052212247,0.577753267,0.003194562,0.163363432
0.025122814,0.20980871,0.239745457,0.124500729
0.101407945,0.196214002,0.003194562,0.432747459
0.031148363,0.329174432,0.079378466,0.124500729
0.049198807,0.527991506,0.003194562,0.146866186
0.104931473,0.25344386,0.003194562,0.45204157
0.021324368,0.196155036,0.340834164,0.124500729
0.114966208,0.366358656,0.003194562,0.506989797
0.043983134,0.559818631,0.003194562,0.124500729
0.029365392,0.437206808,0.126836873,0.124500729
0.02421212,0.224028462,0.263985791,0.124500729
0.060904148,0.09228274,0.42902962,0.13535692
0.114798992,0.64537006,0.003194562,0.506071706
0.093703796,0.157184129,0.003194562,0.390562591
0.110764934,0.936295629,0.003194562,0.483985462
0.114072169,0.704215598,0.003194562,0.502091733
0.060035868,0.319583544,0.003194562,0.206206107
0.060236172,0.621276381,0.003194562,0.20730403
0.057549835,0.608516048,0.003194562,0.19259091
0.040702325,0.625062025,0.003194562,0.124500729
0.113738403,0.700677613,0.003194562,0.500265016
0.05165042,0.577166552,0.003194562,0.160287353
0.115053036,0.35033748,0.003194562,0.50746304
0.045871142,0.638877857,0.003194562,0.128646336
0.117084499,0.343518013,0.003194562,0.518588979
0.11361449,0.235335273,0.003194562,0.499588279
0.070407923,0.677067458,0.003194562,0.262999981
0.041506205,0.519862986,0.003194562,0.124500729
0.118349834,0.410017392,0.003194562,0.525517254
0.10934482,0.241691853,0.003194562,0.47620535
0.112675149,0.425905894,0.003194562,0.494444129
0.116941489,0.26503371,0.003194562,0.517803396
0.025239399,0.393553968,0.236640343,0.124500729
0.06658505,0.478736857,0.003194562,0.24206845
0.113186124,0.464378534,0.003194562,0.497240994
0.114439911,0.238655082,0.003194562,0.504107748
0.11524801,0.403221512,0.003194562,0.508532569
0.114244492,0.386463256,0.003194562,0.503038219
0.031409735,0.280477015,0.0724271,0.124500729
0.117529076,0.23448026,0.003194562,0.521021447
0.115523595,0.907222236,0.003194562,0.510042213
0.03621081,0.389567838,0.003194562,0.124500729
0.115242015,0.345466853,0.003194562,0.508499442
0.040268185,0.510469635,0.003194562,0.124500729
0.059602395,0.257707132,0.003194562,0.203830428
0.117069621,0.239286023,0.003194562,0.518508528
0.113473478,0.728866509,0.003194562,0.498816893
0.068774624,0.075691359,0.531127808,0.144731861
0.098490437,0.269500416,0.003194562,0.41677078
0.114340425,0.899388548,0.003194562,0.503563519
0.113974904,0.597913886,0.003194562,0.501561701
0.117627008,0.475747259,0.003194562,0.521556212
0.048096025,0.684806801,0.003194562,0.140827607
0.045429008,0.421126665,0.003194562,0.126223333
0.118967622,0.389550148,0.003194562,0.528900941
0.057512084,0.599889261,0.003194562,0.192387416
0.383066284,0.188238794,0.003194562,1
0.029829067,0.434739063,0.114493087,0.124500729
0.229229798,0.154831369,0.003194562,1
0.115822718,0.735243727,0.003194562,0.511679634
0.029787984,0.689465148,0.115592016,0.124500729
0.058174064,0.398740065,0.003194562,0.196012456
0.116318148,0.478506888,0.003194562,0.514391315
0.032997954,0.459513804,0.030156661,0.124500729
0.048609443,0.394420774,0.003194562,0.14363867
0.121780093,0.180446382,0.003194562,0.544300263
0.117321444,0.733914035,0.003194562,0.519885665
0.113671561,0.839095384,0.003194562,0.499900619
0.104548852,0.335699066,0.003194562,0.449945104
0.036296972,0.591987761,0.003194562,0.124500729
0.514953728,0.176545753,0.003194562,1
0.100785049,0.183589292,0.003194562,0.429335378
0.092017646,0.205433402,0.003194562,0.381329623
0.115616863,0.3410827,0.003194562,0.510553316
0.07787868,0.406945242,0.003194562,0.303907093
0.115524039,0.40852849,0.003194562,0.510042213
0.052486944,0.474606259,0.003194562,0.164868344
0.026864925,0.476737895,0.19338598,0.124500729
0.118143312,0.812407183,0.003194562,0.524386204
0.080746889,0.077858375,0.449002019,0.202453291
0.074900103,0.401938993,0.003194562,0.287599144
0.059571083,0.335018004,0.003194562,0.20366006
0.1096737,0.331919319,0.003194562,0.478008405
0.054811534,0.58658054,0.003194562,0.177598576
0.045231369,0.45342847,0.003194562,0.125139607
0.106803048,0.228583618,0.003194562,0.462287277
0.031825221,0.736850562,0.061373917,0.124500729
0.102057267,0.18915867,0.003194562,0.436301512
0.085229299,0.080943793,0.404150374,0.22866148
0.010650526,0.614772385,0.624894579,0.124500729
0.006171225,0.1209758,0.880485062,0.098656937
0.03574758,0.373148639,0.003194562,0.124500729
0.033808718,0.549528991,0.008586982,0.124500729
0.116067213,0.238790705,0.003194562,0.513018911
0.11526622,0.31604261,0.003194562,0.50863195
0.064657958,0.086364281,0.463671446,0.143544021
0.120408167,0.304874371,0.003194562,0.536785167
0.247721266,0.311682044,0.003194562,1
0.030284081,0.499180514,0.102392088,0.124500729
0.103021702,0.151909583,0.003194562,0.441582903
0.11396047,0.701562109,0.003194562,0.50148125
0.045069926,0.671672031,0.003194562,0.124500729
0.112347379,0.633134528,0.003194562,0.492645806
0.114090378,0.339242948,0.003194562,0.502191114
0.02905139,0.484751431,0.135193846,0.124500729
0.08006781,0.081401667,0.427330113,0.205950556
0.031768816,0.415059021,0.062868972,0.124500729
0.054568816,0.44066224,0.003194562,0.176268764
